date,kospi200,커뮤,건설,중공업,철강,에너지,정보기술,금융,생활소비재,경기소비재,산업재,헬스케어
2019-04-04,286.15,1576.24,283.41,297.92,864.53,1373.97,2171.15,739.68,1247.0,1434.27,508.43,1996.51
2019-04-05,286.68,1580.38,286.5,302.5,868.75,1379.4,2169.47,742.26,1238.69,1451.6,506.65,1974.34
2019-04-08,286.38,1570.75,285.07,298.99,867.49,1386.28,2158.05,740.19,1246.75,1460.8,510.17,1973.09
2019-04-09,286.71,1562.28,282.65,300.0,860.04,1386.67,2176.6,737.58,1253.07,1460.79,508.78,1997.19
2019-04-10,287.92,1584.14,282.76,299.56,866.97,1382.54,2186.16,742.11,1254.14,1472.4,511.31,2028.32
2019-04-11,287.42,1585.35,283.87,301.13,862.02,1379.85,2192.98,741.38,1252.82,1475.52,512.32,2038.73
2019-04-12,288.37,1586.61,282.04,301.1,861.74,1374.02,2189.27,744.69,1259.67,1474.59,516.25,2048.54
2019-04-15,289.38,1598.84,281.67,302.98,855.22,1386.01,2197.74,747.93,1276.14,1466.75,517.41,2031.13
2019-04-16,290.62,1620.45,283.15,303.26,857.42,1376.72,2206.55,746.78,1276.07,1488.31,514.22,2037.88
2019-04-17,290.33,1614.05,282.79,300.68,857.23,1371.95,2210.69,745.24,1271.46,1501.88,513.82,2038.76
2019-04-18,285.82,1597.21,275.49,295.52,853.6,1356.68,2171.53,737.87,1255.65,1506.1,513.89,1998.99
2019-04-19,285.89,1593.9,276.53,293.72,847.26,1355.67,2178.1,733.01,1260.21,1503.17,512.82,2044.09
2019-04-22,285.87,1599.21,276.14,292.8,843.23,1355.7,2174.36,730.45,1265.64,1502.59,510.5,2060.71
2019-04-23,286.47,1597.6,277.65,298.88,838.74,1357.6,2170.98,736.57,1266.75,1518.16,512.28,2046.62
2019-04-24,283.7,1604.0,273.4,293.01,826.47,1342.95,2132.51,729.29,1259.12,1515.57,508.16,2022.64
2019-04-25,282.83,1599.17,273.94,290.45,825.25,1332.34,2151.88,734.25,1242.4,1494.08,504.82,1986.25
2019-04-26,281.34,1589.63,278.4,291.96,813.37,1311.08,2130.69,725.54,1239.48,1478.85,505.01,1985.46
2019-04-29,286.79,1606.9,282.22,295.26,828.95,1330.91,2162.36,738.13,1250.45,1519.29,514.47,2014.23
2019-04-30,284.92,1614.84,281.2,293.1,817.12,1313.17,2155.94,731.24,1236.59,1514.94,513.48,2001.88
2019-05-02,286.12,1631.55,282.17,299.59,808.59,1318.0,2181.05,739.84,1228.09,1515.85,518.41,1995.13
2019-05-03,283.67,1643.55,279.61,295.47,798.4,1313.18,2159.31,733.42,1223.7,1489.81,512.91,1987.4
2019-05-07,281.31,1635.67,276.93,286.36,788.67,1298.23,2135.98,734.47,1213.67,1480.8,503.42,1957.59
2019-05-08,280.15,1660.03,278.66,284.59,787.32,1295.05,2130.76,733.69,1209.92,1476.83,501.5,1915.45
2019-05-09,271.0,1630.67,263.88,274.83,768.72,1254.69,2031.18,717.8,1173.42,1424.9,487.46,1882.79
2019-05-10,272.06,1665.83,262.28,275.51,769.47,1261.45,2025.34,721.53,1183.79,1426.3,490.01,1864.48
2019-05-13,268.72,1658.92,256.98,268.79,757.69,1235.69,1996.7,714.01,1164.33,1410.42,486.06,1804.62
2019-05-14,268.57,1648.82,257.79,267.33,761.61,1236.35,2002.71,709.73,1160.09,1402.26,487.89,1838.04
2019-05-15,269.64,1629.22,265.6,272.77,767.84,1261.17,2027.43,714.27,1163.26,1401.02,492.47,1868.79
2019-05-16,265.99,1628.93,264.02,269.52,754.22,1243.79,1978.21,711.71,1154.46,1393.76,488.5,1849.15
2019-05-17,264.35,1612.74,268.95,270.04,751.19,1240.3,1967.87,709.66,1137.59,1382.21,483.28,1840.07
2019-05-20,264.96,1602.68,266.13,266.41,749.3,1223.13,1952.49,714.59,1143.16,1398.63,482.09,1795.75
2019-05-21,266.12,1584.09,265.15,266.45,745.76,1231.26,1980.21,718.46,1139.4,1376.34,477.72,1794.23
2019-05-22,266.65,1578.34,266.69,267.73,747.98,1234.24,1981.13,719.12,1131.27,1375.46,481.4,1817.4
2019-05-23,266.38,1562.51,268.31,269.39,743.44,1226.19,1978.65,718.55,1132.91,1368.33,482.79,1792.52
2019-05-24,264.42,1562.99,265.65,266.27,745.37,1215.85,1964.37,725.46,1119.72,1377.74,486.25,1798.91
2019-05-27,264.4,1556.81,265.6,267.48,753.73,1213.38,1966.98,722.51,1117.8,1399.38,489.47,1789.66
2019-05-28,264.7,1551.75,267.03,272.89,754.34,1214.03,1957.89,725.38,1118.1,1399.4,491.63,1807.37
2019-05-29,261.37,1547.11,264.05,267.66,747.07,1195.83,1937.0,710.18,1110.81,1382.03,487.9,1770.6
2019-05-30,263.93,1560.71,267.19,272.19,750.13,1210.15,1968.57,711.85,1108.99,1391.42,488.78,1773.32
2019-05-31,263.89,1559.14,268.08,276.16,747.55,1216.48,1972.58,703.86,1119.25,1377.66,494.22,1815.46
2019-06-03,268.16,1565.45,266.6,275.18,764.33,1225.99,2019.52,715.46,1127.97,1390.47,495.79,1822.18
2019-06-04,267.66,1565.83,273.16,276.74,759.31,1229.52,2002.0,720.12,1120.38,1393.86,497.67,1835.29
2019-06-05,267.99,1575.64,274.89,274.96,756.17,1222.81,1991.24,711.25,1117.5,1407.76,497.68,1833.2
2019-06-07,268.27,1562.43,274.53,275.55,754.65,1214.36,2006.47,711.03,1121.72,1402.48,499.27,1835.54
2019-06-10,272.1,1587.45,280.09,279.44,765.82,1231.11,2035.49,720.1,1128.23,1432.3,505.79,1851.59
2019-06-11,273.21,1582.47,282.17,280.58,775.57,1239.42,2071.86,718.62,1133.27,1433.44,508.46,1863.83
2019-06-12,272.74,1592.18,284.76,286.17,780.41,1230.92,2048.6,722.15,1136.52,1426.2,507.65,1867.78
2019-06-13,271.13,1597.06,286.71,288.4,782.84,1247.37,2032.05,716.68,1140.46,1412.09,513.34,1890.75
2019-06-14,270.48,1599.61,286.9,289.43,779.83,1228.59,2017.4,717.19,1126.78,1415.09,508.09,1861.77
2019-06-17,270.09,1593.85,283.77,286.35,777.15,1225.83,2017.98,717.94,1127.81,1414.83,503.7,1852.21
2019-06-18,271.36,1588.48,283.68,287.32,778.88,1225.44,2019.15,721.57,1129.57,1423.46,508.53,1867.65
2019-06-19,275.31,1596.03,289.56,291.31,784.94,1241.88,2060.83,728.71,1139.84,1425.42,509.13,1886.93
2019-06-20,276.01,1606.77,287.09,291.24,787.46,1248.94,2076.46,721.78,1139.32,1433.19,510.3,1907.09
2019-06-21,275.48,1618.13,283.73,291.63,790.48,1242.94,2053.64,721.18,1129.32,1429.52,509.23,1896.63
2019-06-24,275.58,1619.69,287.28,294.25,792.43,1238.62,2056.22,724.62,1123.13,1438.93,509.65,1888.32
2019-06-25,275.28,1612.33,285.31,292.51,793.54,1242.99,2051.33,721.89,1124.6,1437.2,507.11,1858.75
2019-06-26,275.53,1612.25,283.53,291.62,791.58,1236.05,2061.79,724.04,1116.85,1432.84,502.91,1874.45
2019-06-27,277.75,1615.51,283.27,291.29,793.9,1241.87,2099.26,728.16,1123.71,1440.7,503.53,1847.78
2019-06-28,277.5,1598.02,280.69,288.04,789.61,1239.58,2095.37,724.73,1118.98,1430.93,500.21,1845.31
2019-07-01,277.27,1567.71,282.77,291.88,791.44,1248.93,2089.9,728.59,1118.9,1430.5,499.49,1877.23
2019-07-02,275.97,1575.02,282.9,290.52,786.8,1254.03,2086.53,724.6,1107.46,1413.02,501.71,1867.36
2019-07-03,272.37,1575.14,275.71,283.06,782.25,1252.38,2052.75,708.66,1106.0,1395.23,496.88,1861.54
2019-07-04,274.54,1577.84,277.48,287.03,787.3,1275.77,2085.72,713.28,1108.86,1410.2,500.73,1744.5
2019-07-05,274.35,1592.63,276.34,288.7,790.94,1276.22,2057.95,708.85,1124.93,1425.41,503.76,1768.96
2019-07-08,268.55,1565.28,268.0,279.39,772.55,1242.81,2009.93,698.74,1106.5,1401.77,492.07,1744.21
2019-07-09,267.72,1564.34,259.01,273.46,766.58,1224.33,2011.67,694.67,1092.52,1388.61,488.89,1680.1
2019-07-10,268.75,1555.93,259.6,274.61,762.63,1219.3,2041.57,695.95,1088.27,1384.86,488.55,1671.46
2019-07-11,271.78,1566.5,262.87,279.9,766.99,1236.23,2061.84,700.6,1099.49,1395.28,491.48,1695.29
2019-07-12,272.68,1583.11,261.28,281.99,767.98,1243.43,2074.98,703.98,1100.26,1404.94,495.38,1686.77
2019-07-15,272.64,1581.51,257.28,279.54,764.49,1250.28,2086.72,704.21,1093.31,1398.02,492.2,1661.46
2019-07-16,274.05,1582.28,258.68,280.06,770.19,1261.45,2098.13,708.33,1107.68,1381.3,494.46,1681.89
2019-07-17,271.48,1570.1,252.8,277.07,763.49,1258.56,2079.89,708.44,1091.79,1386.3,495.02,1650.38
2019-07-18,270.67,1581.07,248.1,273.93,754.98,1246.54,2073.56,702.11,1093.45,1381.4,492.5,1641.72
2019-07-19,274.55,1597.55,252.76,277.75,768.18,1258.54,2105.7,714.67,1103.35,1394.44,500.27,1673.62
2019-07-22,274.55,1582.11,251.63,275.67,768.42,1257.95,2115.09,710.7,1097.31,1382.28,497.6,1676.55
2019-07-23,275.92,1582.59,252.43,275.51,777.03,1270.77,2125.56,719.74,1110.44,1386.91,500.29,1672.59
2019-07-24,273.22,1577.72,249.49,275.14,774.11,1262.06,2100.6,712.66,1101.02,1390.71,500.53,1650.2
2019-07-25,273.04,1586.34,245.89,264.26,764.84,1228.76,2094.36,700.74,1099.2,1395.08,497.44,1619.5
2019-07-26,272.25,1600.47,244.03,262.72,749.13,1215.56,2090.47,694.15,1079.41,1395.03,492.07,1624.29
2019-07-29,267.75,1584.37,242.84,262.46,737.15,1197.21,2050.11,688.36,1074.9,1367.78,485.19,1581.44
2019-07-30,268.95,1579.08,243.54,260.39,738.26,1201.07,2072.65,683.95,1075.46,1373.97,491.85,1587.16
2019-07-31,266.34,1583.38,245.18,264.91,735.4,1206.37,2047.88,683.91,1070.08,1365.4,496.23,1578.47
2019-08-01,265.73,1590.16,239.97,261.57,723.52,1195.9,2049.15,684.82,1057.37,1367.28,495.66,1588.09
2019-08-02,262.99,1619.53,236.92,254.28,709.03,1176.77,2030.92,662.33,1045.59,1366.07,494.28,1555.76
2019-08-05,257.19,1603.42,231.27,244.65,687.12,1144.72,1981.03,655.63,1027.52,1351.3,483.56,1426.6
2019-08-06,253.41,1586.47,228.62,238.58,677.29,1131.12,1928.89,649.36,1015.47,1323.52,476.91,1412.55
2019-08-07,252.0,1577.05,224.72,237.88,679.51,1128.13,1924.82,637.8,1009.06,1319.23,470.53,1412.95
2019-08-08,252.4,1586.49,229.67,240.45,692.05,1133.82,1924.31,638.01,1013.85,1337.54,479.78,1441.46
2019-08-09,254.85,1606.76,231.6,244.54,697.67,1130.05,1954.88,638.31,1012.34,1356.56,481.16,1490.21
2019-08-12,255.35,1594.11,233.43,245.25,694.14,1121.53,1975.5,628.36,1006.25,1355.37,481.2,1521.06
2019-08-13,252.83,1584.01,226.72,244.47,688.81,1099.99,1958.78,619.81,1014.48,1345.46,485.99,1504.98
2019-08-14,254.86,1584.84,224.07,244.88,687.94,1130.17,2003.77,617.49,1006.74,1337.77,487.73,1510.14
2019-08-16,253.9,1567.32,225.47,244.32,688.02,1115.65,1994.08,612.87,1001.09,1327.81,483.23,1500.98
2019-08-19,255.11,1580.06,230.19,258.57,696.69,1130.47,1986.67,623.87,1009.05,1336.57,492.32,1506.04
2019-08-20,258.05,1616.49,231.7,264.71,701.4,1141.58,2008.67,623.13,1013.69,1336.09,494.37,1521.79
2019-08-21,258.38,1626.46,234.29,264.82,701.43,1152.26,2000.73,623.29,1013.6,1332.06,496.98,1539.9
2019-08-22,256.28,1629.99,232.72,262.37,695.7,1144.72,1967.29,623.72,1013.38,1320.39,493.41,1521.08
2019-08-23,256.11,1624.59,230.25,263.41,685.36,1146.62,1974.96,620.72,1007.3,1329.95,491.98,1515.15
2019-08-26,252.19,1604.64,225.79,258.08,672.56,1122.94,1933.14,613.95,993.93,1314.16,488.7,1459.82
2019-08-27,253.5,1618.35,226.74,258.33,671.71,1116.2,1952.77,610.9,997.33,1316.56,487.11,1463.0
2019-08-28,255.53,1626.0,228.37,257.17,677.78,1122.92,1967.9,614.24,1000.61,1340.17,493.82,1519.03
2019-08-29,254.31,1624.78,227.57,257.78,676.74,1124.22,1953.46,614.66,1010.34,1339.2,493.46,1511.6
2019-08-30,259.0,1634.32,234.12,268.58,691.06,1157.53,2007.34,630.39,1023.29,1350.03,498.89,1520.63
2019-09-02,259.08,1653.93,233.82,267.7,696.85,1150.84,2001.1,629.93,1024.1,1362.94,499.93,1524.38
2019-09-03,258.25,1655.78,231.66,268.39,697.91,1150.23,1995.14,626.1,1038.91,1358.92,498.91,1535.98
2019-09-04,261.69,1664.14,231.97,272.1,704.27,1150.0,2030.68,632.65,1045.48,1367.1,510.81,1566.72
2019-09-05,264.44,1638.12,233.08,272.29,707.44,1165.24,2067.33,632.72,1043.76,1356.99,503.36,1551.91
2019-09-06,265.53,1645.68,233.63,275.9,702.07,1164.22,2066.3,637.12,1039.5,1354.73,502.84,1550.46
2019-09-09,267.4,1651.72,233.7,279.54,705.69,1165.94,2073.14,642.36,1044.98,1353.98,501.12,1547.76
2019-09-10,268.76,1655.36,240.54,284.78,716.84,1173.79,2072.0,656.05,1051.63,1357.77,505.51,1538.67
2019-09-11,270.84,1660.45,243.26,288.31,736.02,1183.93,2069.05,665.03,1060.18,1371.87,507.6,1573.72
2019-09-16,272.02,1654.28,254.2,296.73,746.38,1209.82,2058.46,678.04,1070.59,1372.25,509.24,1588.51
2019-09-17,271.68,1654.18,254.35,296.88,743.28,1205.02,2060.08,673.57,1069.84,1372.01,506.99,1646.27
2019-09-18,273.06,1670.88,251.59,293.03,741.19,1199.3,2070.59,670.42,1064.11,1374.16,510.16,1652.04
2019-09-19,274.92,1660.28,248.27,291.9,732.2,1195.09,2105.85,663.62,1059.71,1370.73,507.3,1647.9
2019-09-20,276.44,1657.58,250.46,295.32,736.62,1205.8,2108.41,674.22,1064.61,1384.2,508.61,1675.71
2019-09-23,276.65,1666.01,250.52,297.37,730.71,1195.88,2111.67,670.94,1068.41,1403.69,509.89,1625.27
2019-09-24,277.97,1678.21,251.18,295.34,734.95,1203.59,2127.64,670.72,1079.58,1414.58,510.93,1625.3
2019-09-25,274.42,1665.24,245.38,288.52,727.28,1165.01,2078.47,667.66,1074.81,1409.31,502.97,1601.3
2019-09-26,274.89,1670.21,247.32,289.42,725.88,1159.45,2092.36,669.16,1070.73,1392.69,503.69,1597.95
2019-09-27,271.33,1654.56,244.72,284.79,715.99,1145.56,2060.21,653.81,1073.68,1388.09,497.38,1581.91
2019-09-30,273.55,1660.87,247.25,288.31,722.53,1152.51,2082.81,658.17,1073.83,1398.85,504.17,1572.15
2019-10-01,274.42,1674.56,247.84,289.25,724.26,1175.22,2087.43,659.37,1080.1,1391.58,504.4,1635.47
2019-10-02,268.55,1639.81,243.38,285.56,704.62,1156.92,2041.56,646.04,1060.69,1363.5,497.55,1608.29
2019-10-04,267.39,1606.57,239.11,280.9,698.41,1157.42,2046.63,638.08,1050.27,1340.07,493.56,1599.55
2019-10-07,267.67,1622.87,236.13,276.38,693.66,1158.18,2056.74,637.01,1053.7,1345.78,492.43,1650.07
2019-10-08,271.36,1640.52,237.01,282.53,699.26,1172.18,2084.99,640.23,1070.41,1352.72,496.37,1659.89
2019-10-10,268.8,1639.73,232.67,282.3,689.89,1158.19,2084.29,626.33,1055.99,1334.29,490.18,1647.52
2019-10-11,271.3,1643.03,235.75,281.35,698.53,1180.29,2095.94,640.51,1054.14,1338.87,491.32,1638.97
2019-10-14,274.23,1643.7,240.88,287.97,709.57,1194.55,2106.94,655.2,1064.09,1327.39,499.92,1657.69
2019-10-15,274.34,1633.21,240.76,285.75,706.78,1187.39,2102.9,653.03,1074.1,1336.37,500.43,1666.89
2019-10-16,276.32,1628.83,242.92,285.29,704.11,1187.82,2123.85,655.17,1081.04,1342.74,501.4,1704.35
2019-10-17,275.57,1631.55,239.78,281.82,700.67,1190.64,2106.05,657.21,1080.12,1342.34,502.88,1707.34
2019-10-18,272.81,1622.51,241.32,278.9,697.21,1178.47,2081.89,651.4,1076.94,1340.55,500.46,1683.76
2019-10-21,273.79,1641.03,239.34,276.51,692.89,1175.71,2099.72,656.81,1073.37,1336.17,500.73,1685.16
2019-10-22,277.41,1645.41,242.12,283.67,702.22,1188.95,2116.06,665.91,1084.0,1342.49,505.45,1721.74
2019-10-23,276.23,1638.46,236.78,277.73,690.57,1174.14,2094.65,662.12,1079.21,1338.37,496.7,1785.0
2019-10-24,276.7,1641.64,237.48,279.27,691.89,1193.05,2110.59,665.65,1081.75,1343.95,495.81,1786.89
2019-10-25,277.07,1634.71,234.94,279.26,681.92,1193.38,2137.78,658.62,1073.74,1350.13,498.46,1797.87
2019-10-28,277.78,1645.12,235.5,279.55,678.46,1197.91,2156.29,651.37,1063.96,1347.48,501.74,1814.1
2019-10-29,277.55,1628.82,235.03,278.44,676.21,1194.81,2152.39,653.92,1060.25,1359.26,498.2,1833.81
2019-10-30,275.51,1633.37,236.31,269.06,665.95,1184.77,2130.36,644.16,1086.58,1354.71,491.34,1828.95
2019-10-31,275.82,1663.97,235.78,267.26,662.07,1188.3,2123.36,638.93,1088.45,1357.23,494.31,1841.97
2019-11-01,278.43,1683.88,235.71,263.23,663.6,1198.65,2146.43,641.86,1096.7,1372.41,496.23,1831.58
2019-11-04,282.54,1686.32,243.58,267.79,676.43,1208.74,2173.77,655.43,1109.38,1385.07,503.79,1844.77
2019-11-05,284.38,1690.08,247.77,271.4,684.75,1214.39,2193.27,664.14,1108.58,1392.69,505.66,1842.78
2019-11-06,284.52,1692.41,247.07,267.14,681.81,1206.37,2183.9,658.56,1121.65,1390.89,503.12,1832.22
2019-11-07,284.37,1714.15,246.82,267.18,682.43,1208.5,2176.16,663.93,1122.96,1394.09,505.49,1823.36
2019-11-08,283.13,1705.98,246.33,270.88,689.9,1223.38,2178.45,670.44,1110.86,1387.81,505.03,1796.59
2019-11-11,280.85,1701.2,243.42,266.32,683.34,1214.8,2147.3,667.5,1102.99,1381.3,500.18,1795.31
2019-11-12,283.65,1708.66,244.11,266.8,683.04,1215.14,2172.62,670.77,1110.95,1394.99,502.46,1790.53
2019-11-13,281.28,1680.74,241.12,262.31,675.13,1199.34,2168.18,662.06,1099.23,1382.34,496.33,1752.7
2019-11-14,283.93,1741.0,238.53,263.78,676.08,1210.56,2178.91,663.39,1109.31,1396.81,499.8,1786.29
2019-11-15,287.29,1743.51,242.77,265.18,683.16,1219.04,2212.35,672.17,1114.51,1415.04,503.72,1798.22
2019-11-18,287.18,1763.88,242.06,264.3,680.94,1220.98,2219.77,670.19,1106.23,1411.03,501.26,1811.48
2019-11-19,286.23,1742.25,241.48,261.73,676.72,1215.07,2219.83,672.44,1102.68,1400.91,501.07,1794.0
2019-11-20,282.21,1735.25,239.1,257.98,665.01,1195.79,2171.78,677.23,1097.35,1392.41,496.9,1792.47
2019-11-21,278.28,1718.55,235.73,253.7,659.41,1185.7,2138.95,667.76,1095.34,1381.43,491.53,1755.47
2019-11-22,279.43,1714.76,236.55,253.32,659.43,1167.99,2152.82,672.91,1101.97,1382.63,493.2,1747.22
2019-11-25,282.19,1741.29,240.68,257.72,676.44,1182.12,2170.55,676.4,1106.87,1403.65,498.62,1786.69
2019-11-26,281.83,1731.28,239.32,263.6,687.43,1183.92,2176.41,676.29,1098.51,1381.19,498.11,1792.52
2019-11-27,282.85,1719.78,239.03,263.23,682.99,1183.8,2177.66,679.41,1100.92,1388.76,498.2,1811.97
2019-11-28,281.23,1717.32,235.46,262.96,679.43,1176.88,2168.11,680.17,1112.4,1391.36,494.53,1805.5
2019-11-29,276.78,1702.83,231.65,260.67,671.64,1164.28,2132.97,668.86,1104.19,1362.97,489.12,1776.53
2019-12-02,277.44,1699.57,230.88,260.26,677.5,1168.14,2146.55,671.84,1106.02,1368.08,487.54,1781.85
2019-12-03,276.19,1699.96,231.05,260.68,670.93,1165.36,2137.25,668.24,1109.25,1371.49,485.3,1781.97
2019-12-04,274.15,1707.18,229.13,257.47,665.36,1142.17,2098.23,667.04,1106.42,1373.31,485.21,1769.88
2019-12-05,273.3,1683.92,228.8,257.68,663.19,1130.73,2103.73,669.1,1091.67,1358.12,484.03,1762.93
2019-12-06,276.56,1722.85,229.59,260.47,663.61,1138.98,2135.35,670.33,1098.05,1365.46,488.15,1774.2
2019-12-09,278.03,1719.16,228.86,258.7,663.97,1146.59,2149.62,677.68,1091.82,1362.8,486.44,1751.35
2019-12-10,279.31,1719.36,231.2,260.29,667.36,1150.51,2168.67,678.13,1098.03,1375.57,491.3,1746.1
2019-12-11,280.28,1725.25,231.9,263.08,670.31,1156.56,2177.96,678.51,1100.4,1375.64,491.32,1738.27
2019-12-12,285.11,1724.5,236.35,266.2,683.42,1170.26,2216.5,692.3,1101.84,1391.27,495.1,1765.22
2019-12-13,290.11,1731.5,240.01,268.36,691.88,1180.91,2262.81,711.1,1102.27,1398.04,497.37,1779.16
2019-12-16,289.76,1747.3,237.14,267.43,692.97,1188.56,2271.21,698.28,1102.01,1391.92,493.77,1770.03
2019-12-17,294.4,1747.63,234.73,266.64,700.76,1188.83,2313.45,695.9,1105.27,1400.78,493.94,1789.67
2019-12-18,294.22,1743.93,235.0,267.85,695.56,1189.11,2296.81,705.66,1110.05,1410.04,492.16,1785.75
2019-12-19,294.31,1741.57,236.87,269.41,692.86,1195.16,2299.65,707.69,1113.22,1411.87,493.39,1797.91
2019-12-20,295.31,1759.38,238.09,270.68,696.75,1209.11,2313.41,705.11,1114.89,1415.1,495.28,1801.85
2019-12-23,294.87,1763.49,237.7,271.62,695.32,1210.53,2304.66,710.56,1111.87,1411.66,493.71,1858.15
2019-12-24,292.9,1749.09,236.59,269.69,691.05,1211.42,2288.93,706.04,1111.76,1403.16,490.48,1842.74
2019-12-26,294.06,1750.45,237.25,269.17,693.03,1207.9,2297.24,708.52,1108.49,1407.92,490.76,1856.69
2019-12-27,295.2,1751.96,235.88,269.24,686.68,1201.36,2340.54,687.8,1101.92,1398.94,489.79,1881.84
2019-12-30,293.77,1766.82,236.68,268.57,686.84,1201.41,2324.53,681.29,1106.86,1401.43,489.79,1897.92
2020-01-02,290.35,1740.41,233.4,265.11,681.14,1179.51,2307.68,666.84,1109.38,1373.93,481.18,1876.97
2020-01-03,290.74,1748.17,232.81,267.98,683.24,1183.3,2307.28,669.79,1102.83,1369.16,480.05,1858.37
2020-01-06,288.43,1742.87,225.68,262.01,668.57,1163.81,2301.61,659.01,1090.21,1359.28,475.75,1811.18
2020-01-07,291.23,1781.39,227.12,262.65,670.81,1171.27,2312.71,664.06,1121.13,1375.88,476.33,1839.38
2020-01-08,289.42,1764.46,218.91,254.38,657.76,1123.21,2313.37,650.83,1100.28,1343.98,463.94,1788.59
2020-01-09,294.41,1782.61,222.95,263.06,663.04,1136.4,2359.59,652.4,1101.49,1347.76,470.46,1824.86
2020-01-10,297.06,1788.3,223.68,267.01,663.27,1151.43,2394.64,649.07,1111.78,1348.67,469.44,1861.15
2020-01-13,300.13,1812.9,225.89,270.14,668.01,1159.36,2430.03,650.16,1137.87,1360.65,473.32,1880.85
2020-01-14,301.53,1824.05,226.3,268.05,678.75,1170.69,2450.92,660.44,1146.78,1368.18,476.41,1861.69
2020-01-15,299.74,1839.25,230.15,270.54,680.9,1161.25,2429.43,659.48,1152.82,1369.87,478.7,1856.01
2020-01-16,302.78,1842.7,228.91,267.66,676.46,1153.23,2452.65,659.13,1150.02,1380.05,477.05,1857.96
2020-01-17,303.3,1833.01,230.05,266.46,674.94,1157.49,2460.92,656.72,1149.75,1377.31,476.34,1838.53
2020-01-20,305.58,1824.95,229.8,265.02,679.0,1176.35,2496.6,660.0,1133.46,1374.15,474.98,1837.21
2020-01-21,302.11,1804.78,230.0,262.4,675.6,1163.63,2477.04,655.85,1120.9,1359.06,474.18,1806.26
2020-01-22,306.08,1827.18,229.62,263.34,674.76,1171.77,2519.87,655.46,1129.94,1400.09,476.23,1848.58
2020-01-23,302.33,1819.51,225.48,259.2,667.74,1152.5,2477.7,650.95,1114.05,1419.82,478.04,1874.63
2020-01-28,292.77,1780.64,217.1,248.01,635.98,1103.58,2422.39,626.28,1066.8,1377.57,461.99,1883.94
2020-01-29,293.98,1789.36,219.37,247.76,636.31,1107.19,2445.19,622.26,1082.31,1375.63,463.05,1865.51
2020-01-30,288.37,1778.59,215.31,243.15,627.88,1112.28,2398.15,618.89,1061.64,1352.38,456.27,1848.55
2020-01-31,284.53,1763.41,211.57,238.15,618.55,1099.07,2355.16,613.84,1052.96,1326.24,452.38,1812.92
2020-02-03,285.05,1755.19,207.49,235.02,606.11,1090.52,2373.81,611.61,1048.03,1314.02,447.87,1804.66
2020-02-04,290.68,1781.83,210.45,236.19,610.42,1126.01,2465.05,609.52,1052.97,1323.18,451.53,1830.24
2020-02-05,292.02,1780.61,210.64,232.24,614.64,1145.13,2476.08,616.8,1051.65,1316.68,450.03,1817.78
2020-02-06,300.65,1808.71,220.52,251.54,651.27,1174.95,2541.48,631.78,1072.3,1373.69,463.23,1896.43
2020-02-07,298.21,1820.01,219.19,247.33,654.16,1165.93,2518.45,622.89,1067.74,1360.59,461.09,1885.74
2020-02-10,296.24,1803.52,218.09,248.52,654.0,1167.08,2512.37,612.52,1066.27,1354.37,459.56,1909.19
2020-02-11,299.28,1805.39,220.54,248.72,654.95,1205.01,2567.55,615.73,1078.97,1383.86,461.35,1911.16
2020-02-12,301.54,1819.29,221.65,249.54,652.03,1197.84,2585.1,619.47,1092.98,1407.41,462.93,1916.13
2020-02-13,300.93,1817.73,217.59,244.71,651.33,1190.07,2589.03,610.09,1092.25,1387.2,457.98,1912.33
2020-02-14,303.01,1842.48,213.12,243.95,651.25,1185.43,2611.08,607.59,1084.5,1383.48,455.58,1909.71
2020-02-17,302.76,1847.96,212.95,244.51,655.25,1187.75,2618.69,602.24,1093.28,1376.98,453.43,1905.35
2020-02-18,297.74,1837.84,210.6,242.8,649.96,1179.09,2579.52,595.79,1081.82,1358.9,446.07,1883.71
2020-02-19,298.33,1870.5,208.33,241.04,653.99,1162.34,2591.98,593.28,1080.33,1352.27,444.24,1874.09
2020-02-20,296.65,1859.23,206.11,238.3,639.91,1163.58,2591.82,591.81,1060.69,1331.15,437.02,1850.19
2020-02-21,292.42,1843.78,201.18,231.21,626.86,1137.74,2552.74,583.94,1051.82,1310.42,430.74,1809.84
2020-02-24,281.02,1804.04,191.73,218.88,601.0,1090.12,2454.04,560.24,1011.96,1255.71,410.71,1724.11
2020-02-25,284.24,1829.49,196.3,225.52,603.88,1096.15,2461.16,565.48,1015.45,1265.37,415.07,1771.53
2020-02-26,279.94,1813.24,196.88,224.52,600.0,1085.32,2404.46,562.3,1004.22,1260.11,410.99,1773.28
2020-02-27,277.09,1783.3,193.39,223.46,599.4,1067.64,2362.58,564.51,994.93,1251.61,411.52,1779.23
2020-02-28,268.02,1737.45,189.09,216.95,582.4,1025.89,2260.92,550.61,960.84,1203.52,398.95,1730.37
2020-03-02,270.37,1738.88,187.36,217.83,577.31,1032.92,2318.56,543.55,963.13,1194.36,398.71,1769.35
2020-03-03,271.56,1745.1,188.89,218.07,577.2,1044.63,2335.16,541.44,967.9,1190.49,400.24,1786.08
2020-03-04,278.13,1811.7,191.08,221.2,583.01,1057.68,2386.64,549.44,980.53,1211.46,410.45,1802.44
2020-03-05,281.38,1825.58,195.79,227.39,592.45,1072.79,2418.39,549.15,997.34,1228.45,418.42,1863.25
